"Question Number" "Answer Number" "Predict Rank" "Predict Proba" "Answer class"
Q412_R124 Q412_R124_C6 4 0.9830230401519493 false
Q412_R124 Q412_R124_C7 5 0.982742782913961 false
Q412_R124 Q412_R124_C9 6 0.9751910233583505 false
Q412_R124 Q412_R124_C1 7 0.9733249335139774 false
Q412_R124 Q412_R124_C5 8 0.8958958919507312 true
Q412_R124 Q412_R124_C10 9 0.6965713901938902 false
Q412_R124 Q412_R124_C2 10 0.5157331668051286 false
Q412_R129 Q412_R129_C8 1 0.9999999998290415 false
Q412_R129 Q412_R129_C7 2 0.9999999975276741 false
Q412_R129 Q412_R129_C9 3 0.999999994284211 true
Q412_R129 Q412_R129_C2 4 0.9999839307599117 false
Q412_R129 Q412_R129_C1 5 0.9999528580700798 false
Q412_R129 Q412_R129_C6 6 0.9999428068697735 false
Q412_R129 Q412_R129_C4 7 0.9999085713756838 true
Q412_R129 Q412_R129_C5 8 0.9998450850564643 false
Q412_R129 Q412_R129_C10 9 0.9996760695782559 false
Q412_R129 Q412_R129_C3 10 0.8899255166082729 true
Q412_R161 Q412_R161_C9 1 0.999999999994813 true
Q412_R161 Q412_R161_C8 2 0.9999999909583496 true
Q412_R161 Q412_R161_C2 3 0.999999886195866 true
Q412_R161 Q412_R161_C7 4 0.9999993777021083 true
Q412_R161 Q412_R161_C6 5 0.9999970717496931 true
Q412_R161 Q412_R161_C5 6 0.9999952330535821 true
Q412_R161 Q412_R161_C10 7 0.999990739398609 true
Q412_R161 Q412_R161_C1 8 0.9999619931771176 true
Q412_R161 Q412_R161_C4 9 0.9999384263151693 true
Q412_R161 Q412_R161_C3 10 0.9980644519155157 true
Q412_R166 Q412_R166_C7 1 0.9999999999989264 true
Q412_R166 Q412_R166_C10 2 0.999999853573711 true
Q412_R166 Q412_R166_C1 3 0.9999952974108913 true
Q412_R166 Q412_R166_C3 4 0.9996613764705997 true
Q412_R166 Q412_R166_C2 5 0.9644081278535676 true
Q412_R166 Q412_R166_C4 6 0.9563767042080817 true
Q412_R166 Q412_R166_C9 7 0.9427551900511589 true
Q412_R166 Q412_R166_C6 8 0.7898846982659108 true
Q412_R166 Q412_R166_C5 9 0.7699986638365149 true
Q412_R166 Q412_R166_C8 10 0.7345632841423926 false
Q412_R85 Q412_R85_C8 1 0.9998148380673919 false
Q412_R85 Q412_R85_C7 2 0.9997787569086262 false
Q412_R85 Q412_R85_C4 3 0.9994934461057322 false
Q412_R85 Q412_R85_C3 4 0.9993671888950476 false
Q412_R85 Q412_R85_C1 5 0.9989200116535742 false
Q412_R85 Q412_R85_C9 6 0.9989200116535742 false
Q412_R85 Q412_R85_C2 7 0.9871541496188773 false
Q412_R85 Q412_R85_C6 8 0.9733603803106381 true
Q412_R85 Q412_R85_C10 9 0.9080909067938433 false
Q412_R85 Q412_R85_C5 10 0.7297609940225436 false
Q412_R94 Q412_R94_C8 1 0.9981431404407926 false
Q412_R94 Q412_R94_C5 2 0.9942941270989315 false
Q412_R94 Q412_R94_C4 3 0.991233638603532 false
Q412_R94 Q412_R94_C10 4 0.9788355882969078 true
Q412_R94 Q412_R94_C1 5 0.9779711244879089 false
Q412_R94 Q412_R94_C3 6 0.9751500539896869 true
Q412_R94 Q412_R94_C2 7 0.9743186291205627 false
Q412_R94 Q412_R94_C7 8 0.9116150879049563 true
Q412_R94 Q412_R94_C9 9 0.7876224634303541 true
Q412_R94 Q412_R94_C6 10 0.7134809881264698 true
Q413_R2 Q413_R2_C6 1 0.9999832464721672 false
Q413_R2 Q413_R2_C7 2 0.9999086104802862 false
Q413_R2 Q413_R2_C8 3 0.9998010816807222 false
Q413_R2 Q413_R2_C3 4 0.9993251674028398 false
Q413_R2 Q413_R2_C5 5 0.999091835580306 false
Q413_R2 Q413_R2_C1 6 0.9990358809641415 false
Q413_R2 Q413_R2_C9 7 0.9985907291365315 false
Q413_R2 Q413_R2_C10 8 0.9958736634470531 false
Q413_R2 Q413_R2_C2 9 0.994344986845954 false
Q413_R2 Q413_R2_C4 10 0.9892489802088944 false
Q413_R31 Q413_R31_C3 1 0.9999999999941633 false
Q413_R31 Q413_R31_C10 2 0.9999999998422647 false
Q413_R31 Q413_R31_C2 3 0.9999999965303594 false
Q413_R31 Q413_R31_C1 4 0.9999999955759139 false
Q413_R31 Q413_R31_C6 5 0.9999999901247798 false
Q413_R31 Q413_R31_C9 6 0.9999999850123084 false
Q413_R31 Q413_R31_C8 7 0.9999999181006907 false
Q413_R31 Q413_R31_C4 8 0.9999996717407725 false
Q413_R31 Q413_R31_C7 9 0.9999982296013533 false
Q413_R31 Q413_R31_C5 10 0.99998255706736 false
Q413_R4 Q413_R4_C2 1 0.9999970307511132 true
Q413_R4 Q413_R4_C3 2 0.999977082156715 false
Q413_R4 Q413_R4_C1 3 0.9997605485124313 false
Q413_R4 Q413_R4_C7 4 0.9993782904200865 false
Q413_R4 Q413_R4_C8 5 0.9987530797151075 true
Q413_R4 Q413_R4_C4 6 0.9794321978544922 false
Q413_R4 Q413_R4_C6 7 0.9718914028625669 false
Q413_R4 Q413_R4_C5 8 0.9341531268822362 false
Q413_R4 Q413_R4_C10 9 0.9248720351506186 false
Q413_R4 Q413_R4_C9 10 0.7793409510849603 true
Q413_R64 Q413_R64_C8 1 0.9999362830020678 true
Q413_R64 Q413_R64_C2 2 0.9998515472766604 true
Q413_R64 Q413_R64_C5 3 0.9998463335396243 true
Q413_R64 Q413_R64_C7 4 0.9958293633699691 true
Q413_R64 Q413_R64_C9 5 0.9900768630246489 true
Q413_R64 Q413_R64_C1 6 0.9815704028287425 true
Q413_R64 Q413_R64_C6 7 0.9275697172934444 true
Q413_R64 Q413_R64_C3 8 0.8985704906209218 true
Q413_R64 Q413_R64_C10 9 0.7691028636705836 true
Q413_R64 Q413_R64_C4 10 0.7158047112129883 true
Q414_R25 Q414_R25_C6 1 0.9999998714798729 true
Q414_R25 Q414_R25_C3 2 0.9995703190613909 true
Q414_R25 Q414_R25_C7 3 0.998708967337105 true
Q414_R25 Q414_R25_C4 4 0.9925219003927649 false
Q414_R25 Q414_R25_C5 5 0.9908759468080002 true
Q414_R25 Q414_R25_C2 6 0.9314778632149417 true
Q414_R25 Q414_R25_C9 7 0.9195859910306886 false
Q414_R25 Q414_R25_C8 8 0.7669554083355832 false
Q414_R25 Q414_R25_C10 9 0.7634011682181273 true
Q414_R25 Q414_R25_C1 10 0.6498442114537771 false
Q414_R3 Q414_R3_C5 1 0.9999896183021811 false
Q414_R3 Q414_R3_C9 2 0.9996871054348273 false
Q414_R3 Q414_R3_C4 3 0.9988121531661203 false
Q414_R3 Q414_R3_C2 4 0.9986162096850526 false
Q414_R3 Q414_R3_C7 5 0.9979934588556052 false
Q414_R3 Q414_R3_C10 6 0.9965719576980936 false
Q414_R3 Q414_R3_C1 7 0.9465228987981307 false
Q414_R3 Q414_R3_C3 8 0.6889817442617127 false
Q414_R3 Q414_R3_C6 9 0.640733585262405 false
Q414_R3 Q414_R3_C8 10 0.5555447885020801 true
Q414_R34 Q414_R34_C4 1 0.9999435676486099 false
Q414_R34 Q414_R34_C8 2 0.9998343258429649 false
Q414_R34 Q414_R34_C3 3 0.9992603593045543 false
Q414_R34 Q414_R34_C5 4 0.9992505169138008 false
Q414_R34 Q414_R34_C10 5 0.9982671972628727 false
Q414_R34 Q414_R34_C1 6 0.9978926414191034 false
Q414_R34 Q414_R34_C2 7 0.997884802471481 false
Q414_R34 Q414_R34_C9 8 0.997884802471481 false
Q414_R34 Q414_R34_C7 9 0.9961611104045238 false
Q414_R34 Q414_R34_C6 10 0.9943285317749363 false
Q414_R45 Q414_R45_C8 1 0.9997927195053604 false
Q414_R45 Q414_R45_C3 2 0.9997501641425093 false
Q414_R45 Q414_R45_C10 3 0.9994694987420315 false
Q414_R45 Q414_R45_C9 4 0.9991736290763592 false
Q414_R45 Q414_R45_C1 5 0.9921173948760433 false
Q414_R45 Q414_R45_C4 6 0.9794086176077782 false
Q414_R45 Q414_R45_C7 7 0.9784834865481054 false
Q414_R45 Q414_R45_C5 8 0.9778840788393821 false
Q414_R45 Q414_R45_C6 9 0.9778840788393821 false
Q414_R45 Q414_R45_C2 10 0.8770512970023964 false
Q414_R49 Q414_R49_C6 1 0.9998466528138504 false
Q414_R49 Q414_R49_C10 2 0.9990803771259034 false
Q414_R49 Q414_R49_C9 3 0.9988741938677671 false
Q414_R49 Q414_R49_C7 4 0.9868462304582594 false
Q414_R49 Q414_R49_C2 5 0.9831176105786718 false
Q414_R49 Q414_R49_C5 6 0.9831176105786718 false
Q414_R49 Q414_R49_C8 7 0.9831176105786718 false
Q414_R49 Q414_R49_C1 8 0.948950300291668 false
Q414_R49 Q414_R49_C3 9 0.9395186103991966 false
Q414_R49 Q414_R49_C4 10 0.9035650143118088 false
Q414_R69 Q414_R69_C9 1 0.9999994827453751 false
Q414_R69 Q414_R69_C8 2 0.998971425232201 true
Q414_R69 Q414_R69_C7 3 0.9988883680648454 true
Q414_R69 Q414_R69_C2 4 0.9898554904539377 false
Q414_R69 Q414_R69_C4 5 0.9726692224397973 false
Q414_R69 Q414_R69_C1 6 0.9539564732331847 false
Q414_R69 Q414_R69_C3 7 0.9386896045029369 false
Q414_R69 Q414_R69_C10 8 0.831835311250152 false
Q414_R69 Q414_R69_C6 9 0.7212525353570629 false
Q414_R69 Q414_R69_C5 10 0.7064719767932853 true
Q414_R70 Q414_R70_C7 1 0.998426799771462 false
Q414_R70 Q414_R70_C9 2 0.9806527499305865 false
Q414_R70 Q414_R70_C6 3 0.9805100206240629 false
Q414_R70 Q414_R70_C2 4 0.9774110590134334 false
Q414_R70 Q414_R70_C1 5 0.9479030183314447 false
Q414_R70 Q414_R70_C10 6 0.7653124053140595 true
Q414_R70 Q414_R70_C4 7 0.7400040589115022 false
Q414_R70 Q414_R70_C3 8 0.6790186237880311 false
Q414_R70 Q414_R70_C8 9 0.6045067552654332 true
Q414_R70 Q414_R70_C5 10 0.6033658463696489 true
Q414_R71 Q414_R71_C4 1 0.9999999973480298 true
Q414_R71 Q414_R71_C1 2 0.9956825417641019 false
Q414_R71 Q414_R71_C2 3 0.9645638738084926 true
Q414_R71 Q414_R71_C5 4 0.9368396642582201 true
Q414_R71 Q414_R71_C7 5 0.6929021936482913 false
Q414_R71 Q414_R71_C9 6 0.6072168179729883 true
Q414_R71 Q414_R71_C3 7 0.5160189716538724 true
Q414_R71 Q414_R71_C6 8 0.5160189716538724 true
Q414_R71 Q414_R71_C8 9 0.5160189716538724 true
Q414_R71 Q414_R71_C10 10 0.5160189716538724 true
Q414_R87 Q414_R87_C8 1 0.9991117700551151 false
Q414_R87 Q414_R87_C5 2 0.9900841263174485 true
Q414_R87 Q414_R87_C9 3 0.9839528562022176 false
Q414_R87 Q414_R87_C3 4 0.980043273914091 false
Q414_R87 Q414_R87_C6 5 0.9756038590803107 false
Q414_R87 Q414_R87_C1 6 0.9693982815435539 false
Q414_R87 Q414_R87_C7 7 0.9693982815435539 false
Q414_R87 Q414_R87_C10 8 0.9693982815435539 false
Q414_R87 Q414_R87_C4 9 0.9155307034250825 false
Q414_R87 Q414_R87_C2 10 0.7018630328749113 false
Q415_R110 Q415_R110_C6 1 0.9999997682496637 true
Q415_R110 Q415_R110_C7 2 0.9992491967268876 true
Q415_R110 Q415_R110_C8 3 0.9836644585594062 true
Q415_R110 Q415_R110_C10 4 0.97661374950442 true
Q415_R110 Q415_R110_C2 5 0.9316835695737125 false
Q415_R110 Q415_R110_C3 6 0.8996578671785487 true
Q415_R110 Q415_R110_C1 7 0.8910215793536521 true
Q415_R110 Q415_R110_C5 8 0.8806349018572954 false
Q415_R110 Q415_R110_C9 9 0.8522930029536626 false
Q415_R110 Q415_R110_C4 10 0.7715702174514609 true
Q415_R23 Q415_R23_C7 1 0.9999998130174831 false
Q415_R23 Q415_R23_C2 2 0.9999981098446156 false
Q415_R23 Q415_R23_C3 3 0.99999647638921 false
Q415_R23 Q415_R23_C5 4 0.9999930906776837 false
Q415_R23 Q415_R23_C1 5 0.9999266257360947 false
Q415_R23 Q415_R23_C8 6 0.9998529081976286 false
Q415_R23 Q415_R23_C10 7 0.9998082640423378 false
Q415_R23 Q415_R23_C4 8 0.9996160486023463 false
Q415_R23 Q415_R23_C6 9 0.9982534637734376 false
Q415_R23 Q415_R23_C9 10 0.9963801562259219 false
Q415_R57 Q415_R57_C6 1 0.9999998793107518 false
Q415_R57 Q415_R57_C1 2 0.9999822188387888 false
Q415_R57 Q415_R57_C5 3 0.9999822188387888 false
Q415_R57 Q415_R57_C4 4 0.9999623650755759 false
Q415_R57 Q415_R57_C3 5 0.9999353997232971 false
Q415_R57 Q415_R57_C9 6 0.9999160732522846 false
Q415_R57 Q415_R57_C8 7 0.9977770990682654 false
Q415_R57 Q415_R57_C7 8 0.997192597294631 false
Q415_R57 Q415_R57_C10 9 0.9906364917591384 false
Q415_R57 Q415_R57_C2 10 0.9770854025252763 false
Q415_R71 Q415_R71_C3 1 0.9999919552066682 true
Q415_R71 Q415_R71_C8 2 0.99991916067664 false
Q415_R71 Q415_R71_C6 3 0.9993049006861111 false
Q415_R71 Q415_R71_C7 4 0.9980039482805908 true
Q415_R71 Q415_R71_C9 5 0.9976879491684064 true
Q415_R71 Q415_R71_C1 6 0.9790132595556074 true
Q415_R71 Q415_R71_C2 7 0.9790132595556074 true
Q415_R71 Q415_R71_C10 8 0.9713762800870196 false
Q415_R71 Q415_R71_C4 9 0.7933296068696626 false
Q415_R71 Q415_R71_C5 10 0.5883006387551997 false
Q416_R54 Q416_R54_C3 1 0.9994386123558403 false
Q416_R54 Q416_R54_C5 2 0.9966659847955026 false
Q416_R54 Q416_R54_C2 3 0.9781092174805318 false
Q416_R54 Q416_R54_C9 4 0.9733061420926252 false
Q416_R54 Q416_R54_C10 5 0.696394039815985 true
Q416_R54 Q416_R54_C8 6 0.689698366676488 false
Q416_R54 Q416_R54_C1 7 0.6855466887284685 true
Q416_R54 Q416_R54_C7 8 0.6229805175584011 true
Q416_R54 Q416_R54_C6 9 0.6228360351927242 false
Q416_R54 Q416_R54_C4 10 0.5909633074514711 false
Q416_R76 Q416_R76_C6 1 0.9999972534934647 true
Q416_R76 Q416_R76_C10 2 0.9998836026205825 false
Q416_R76 Q416_R76_C2 3 0.9993429178778227 false
Q416_R76 Q416_R76_C1 4 0.957752441730988 false
Q416_R76 Q416_R76_C9 5 0.9097211870218843 false
Q416_R76 Q416_R76_C3 6 0.8864108848061497 false
Q416_R76 Q416_R76_C8 7 0.881980716426354 true
Q416_R76 Q416_R76_C7 8 0.8580618597833305 false
Q416_R76 Q416_R76_C4 9 0.6988385854096055 false
Q416_R76 Q416_R76_C5 10 0.5821419352015234 true
Q417_R123 Q417_R123_C7 1 0.9999758573231385 false
Q417_R123 Q417_R123_C10 2 0.9999725227233001 false
Q417_R123 Q417_R123_C8 3 0.9998755089114584 false
Q417_R123 Q417_R123_C3 4 0.9995012956717029 false
Q417_R123 Q417_R123_C5 5 0.9953328371084216 true
Q417_R123 Q417_R123_C1 6 0.9926404250295815 false
Q417_R123 Q417_R123_C4 7 0.9291795646464165 false
Q417_R123 Q417_R123_C2 8 0.9273337820581298 false
Q417_R123 Q417_R123_C6 9 0.8099824922883754 true
Q417_R123 Q417_R123_C9 10 0.5508546543019488 false
Q417_R64 Q417_R64_C1 1 0.9999358266798704 false
Q417_R64 Q417_R64_C8 2 0.9997216801113443 false
Q417_R64 Q417_R64_C10 3 0.9994071519763572 false
Q417_R64 Q417_R64_C2 4 0.9989456260731824 false
Q417_R64 Q417_R64_C6 5 0.9988181614319106 true
Q417_R64 Q417_R64_C3 6 0.9898765757894096 false
Q417_R64 Q417_R64_C4 7 0.9898765757894096 false
Q417_R64 Q417_R64_C9 8 0.7570085337379641 true
Q417_R64 Q417_R64_C7 9 0.6817348213749226 true
Q417_R64 Q417_R64_C5 10 0.6804221278000888 false
Q417_R83 Q417_R83_C9 1 0.9999999998351423 true
Q417_R83 Q417_R83_C8 2 0.9999999990622874 true
Q417_R83 Q417_R83_C7 3 0.9999999967734958 true
Q417_R83 Q417_R83_C1 4 0.9998983057322514 true
Q417_R83 Q417_R83_C6 5 0.999842537043142 true
Q417_R83 Q417_R83_C5 6 0.9995811001396366 true
Q417_R83 Q417_R83_C2 7 0.9991233396764315 true
Q417_R83 Q417_R83_C3 8 0.9867193368186074 true
Q417_R83 Q417_R83_C4 9 0.9853788497166409 true
Q417_R83 Q417_R83_C10 10 0.9508965550804367 true
Q417_R9 Q417_R9_C3 1 0.999998100781709 false
Q417_R9 Q417_R9_C1 2 0.9999817893159201 true
Q417_R9 Q417_R9_C5 3 0.9988138278850536 true
Q417_R9 Q417_R9_C10 4 0.9971519805031047 false
Q417_R9 Q417_R9_C2 5 0.9965414343024643 true
Q417_R9 Q417_R9_C8 6 0.9950264713620427 false
Q417_R9 Q417_R9_C9 7 0.9950264713620427 false
Q417_R9 Q417_R9_C7 8 0.9755648885000004 true
Q417_R9 Q417_R9_C4 9 0.9634091234821918 true
Q417_R9 Q417_R9_C6 10 0.9043802752410361 true
Q418_R11 Q418_R11_C5 1 0.9998984896811027 true
Q418_R11 Q418_R11_C6 2 0.971657078496362 false
Q418_R11 Q418_R11_C1 3 0.9707014274441659 true
Q418_R11 Q418_R11_C7 4 0.9507828117191596 true
Q418_R11 Q418_R11_C9 5 0.881232205786565 true
Q418_R11 Q418_R11_C3 6 0.8665281422177263 false
Q418_R11 Q418_R11_C2 7 0.842136038400364 false
Q418_R11 Q418_R11_C4 8 0.7624193200035856 true
Q418_R11 Q418_R11_C8 9 0.5883817835742547 true
Q418_R11 Q418_R11_C10 10 0.5523808192924643 true
Q418_R41 Q418_R41_C2 1 0.9994498338669027 false
Q418_R41 Q418_R41_C6 2 0.9972793912824451 false
Q418_R41 Q418_R41_C10 3 0.9915419572569142 false
Q418_R41 Q418_R41_C8 4 0.9878991284885619 false
Q418_R41 Q418_R41_C3 5 0.9640073683506778 false
Q418_R41 Q418_R41_C4 6 0.9286050209303627 true
Q418_R41 Q418_R41_C1 7 0.8899186935951486 true
Q418_R41 Q418_R41_C7 8 0.8803855122617155 false
Q418_R41 Q418_R41_C5 9 0.8202497351110619 true
Q418_R41 Q418_R41_C9 10 0.6107539851103834 false
Q418_R48 Q418_R48_C5 1 0.9995945991971089 true
Q418_R48 Q418_R48_C6 2 0.9987010125486792 true
Q418_R48 Q418_R48_C8 3 0.9914180230719282 true
Q418_R48 Q418_R48_C7 4 0.9903909071661112 true
Q418_R48 Q418_R48_C9 5 0.9888112408590799 true
Q418_R48 Q418_R48_C10 6 0.9744771061846215 true
Q418_R48 Q418_R48_C4 7 0.8534767232329716 true
Q418_R48 Q418_R48_C1 8 0.7152377061847951 true
Q418_R48 Q418_R48_C2 9 0.6319685743255069 true
Q418_R48 Q418_R48_C3 10 0.5583290997772173 true
Q418_R65 Q418_R65_C10 1 0.9999999960329271 true
Q418_R65 Q418_R65_C8 2 0.9999999895060324 true
Q418_R65 Q418_R65_C6 3 0.9999477741874544 true
Q418_R65 Q418_R65_C7 4 0.9998938078519766 true
Q418_R65 Q418_R65_C5 5 0.9995972478466384 true
Q418_R65 Q418_R65_C1 6 0.9948570860282961 true
Q418_R65 Q418_R65_C3 7 0.9801999374873199 true
Q418_R65 Q418_R65_C9 8 0.9658910402653645 true
Q418_R65 Q418_R65_C4 9 0.9606801826684095 true
Q418_R65 Q418_R65_C2 10 0.9254520926819783 true
Q419_R28 Q419_R28_C6 1 0.9999999999985689 true
Q419_R28 Q419_R28_C10 2 0.9999999822709532 true
Q419_R28 Q419_R28_C9 3 0.9999999643320986 true
Q419_R28 Q419_R28_C2 4 0.9999993539461097 true
Q419_R28 Q419_R28_C1 5 0.9999285371059822 true
Q419_R28 Q419_R28_C4 6 0.999764533817727 true
Q419_R28 Q419_R28_C7 7 0.9994998037634542 true
Q419_R28 Q419_R28_C8 8 0.9726887385303647 true
Q419_R28 Q419_R28_C5 9 0.7210471974195962 true
Q419_R28 Q419_R28_C3 10 0.6187112803847012 false
Q419_R49 Q419_R49_C1 1 0.9999998324599145 false
Q419_R49 Q419_R49_C3 2 0.9999983842637119 false
Q419_R49 Q419_R49_C5 3 0.99997696940626 false
Q419_R49 Q419_R49_C7 4 0.9999729343760637 false
Q419_R49 Q419_R49_C2 5 0.998192559353099 false
Q419_R49 Q419_R49_C4 6 0.9910794418813476 false
Q419_R49 Q419_R49_C9 7 0.9897648218299845 false
Q419_R49 Q419_R49_C6 8 0.9475575190046196 false
Q419_R49 Q419_R49_C10 9 0.9437864917450965 true
Q419_R49 Q419_R49_C8 10 0.5158277270981747 false
Q419_R7 Q419_R7_C2 1 0.9999999698667655 false
Q419_R7 Q419_R7_C5 2 0.9999934823767468 false
Q419_R7 Q419_R7_C6 3 0.9999864744603965 false
Q419_R7 Q419_R7_C3 4 0.9999759267024904 false
Q419_R7 Q419_R7_C4 5 0.999964126149754 false
Q419_R7 Q419_R7_C1 6 0.9999413545119075 false
Q419_R7 Q419_R7_C8 7 0.9998458430595187 false
Q419_R7 Q419_R7_C7 8 0.999350139801331 false
Q419_R7 Q419_R7_C10 9 0.9990113661996087 false
Q419_R7 Q419_R7_C9 10 0.9987746936469681 false
Q421_R56 Q421_R56_C8 1 0.9772558738520555 true
Q421_R56 Q421_R56_C7 2 0.9509844386147237 true
Q421_R56 Q421_R56_C4 3 0.9474815438871598 false
Q421_R56 Q421_R56_C6 4 0.9240075234769364 false
Q421_R56 Q421_R56_C3 5 0.894074000219226 false
Q421_R56 Q421_R56_C5 6 0.8436893841016706 true
Q421_R56 Q421_R56_C10 7 0.8423759753654184 true
Q421_R56 Q421_R56_C2 8 0.767857130522799 true
Q421_R56 Q421_R56_C1 9 0.6956710381880931 false
Q421_R56 Q421_R56_C9 10 0.646374850400754 false
Q422_R72 Q422_R72_C1 1 0.9999679891994747 true
Q422_R72 Q422_R72_C2 2 0.9999633617248238 true
Q422_R72 Q422_R72_C3 3 0.9999633617248238 true
Q422_R72 Q422_R72_C4 4 0.9999633617248238 true
Q422_R72 Q422_R72_C5 5 0.9999633617248238 true
Q422_R72 Q422_R72_C6 6 0.9999633617248238 true
Q422_R72 Q422_R72_C7 7 0.9999633617248238 true
Q422_R72 Q422_R72_C8 8 0.9999633617248238 true
Q422_R72 Q422_R72_C9 9 0.9999633617248238 true
Q422_R72 Q422_R72_C10 10 0.9999633617248238 true
Q423_R38 Q423_R38_C5 1 0.9999584897700542 true
Q423_R38 Q423_R38_C1 2 0.9996510570413464 false
Q423_R38 Q423_R38_C2 3 0.999126947925727 false
Q423_R38 Q423_R38_C3 4 0.9957166687738837 false
Q423_R38 Q423_R38_C4 5 0.9656811265120443 true
Q423_R38 Q423_R38_C8 6 0.9023951693481946 false
Q423_R38 Q423_R38_C9 7 0.8716626343171645 true
Q423_R38 Q423_R38_C6 8 0.8362601683048018 false
Q423_R38 Q423_R38_C7 9 0.7304653058910922 false
Q423_R38 Q423_R38_C10 10 0.5465731672166332 false
Q423_R57 Q423_R57_C4 1 0.9998226084994373 false
Q423_R57 Q423_R57_C1 2 0.989591349321204 false
Q423_R57 Q423_R57_C6 3 0.9873516682992397 false
Q423_R57 Q423_R57_C10 4 0.9863456729925856 true
Q423_R57 Q423_R57_C2 5 0.9860985730273467 false
Q423_R57 Q423_R57_C8 6 0.9776121416248884 true
Q423_R57 Q423_R57_C7 7 0.9695248325470245 false
Q423_R57 Q423_R57_C9 8 0.8791920029242114 false
Q423_R57 Q423_R57_C5 9 0.8495815522066035 true
Q423_R57 Q423_R57_C3 10 0.7350964643358024 false
Q423_R68 Q423_R68_C3 1 0.9979190370577871 false
Q423_R68 Q423_R68_C5 2 0.9950290704330838 false
Q423_R68 Q423_R68_C9 3 0.9933720623030775 false
Q423_R68 Q423_R68_C1 4 0.9850521105351362 false
Q423_R68 Q423_R68_C4 5 0.9850521105351362 false
Q423_R68 Q423_R68_C10 6 0.9850521105351362 false
Q423_R68 Q423_R68_C8 7 0.9772975348760795 false
Q423_R68 Q423_R68_C2 8 0.9723079092523643 false
Q423_R68 Q423_R68_C6 9 0.6114092500141917 false
Q423_R68 Q423_R68_C7 10 0.5638376458278777 true
Q425_R32 Q425_R32_C9 1 0.9999973044339194 false
Q425_R32 Q425_R32_C10 2 0.9999914458231939 false
Q425_R32 Q425_R32_C8 3 0.9999443868487502 true
Q425_R32 Q425_R32_C5 4 0.9957445150714108 true
Q425_R32 Q425_R32_C6 5 0.9657508262166454 false
Q425_R32 Q425_R32_C2 6 0.9613092344076175 false
Q425_R32 Q425_R32_C3 7 0.9040404090673165 false
Q425_R32 Q425_R32_C4 8 0.8688893417399276 false
Q425_R32 Q425_R32_C1 9 0.842386335452193 true
Q425_R32 Q425_R32_C7 10 0.7286656737731934 false
Q426_R64 Q426_R64_C4 1 0.999999819426268 true
Q426_R64 Q426_R64_C3 2 0.9999645045431538 true
Q426_R64 Q426_R64_C9 3 0.9943106027493234 true
Q426_R64 Q426_R64_C6 4 0.9923141794842768 true
Q426_R64 Q426_R64_C2 5 0.9729185428079818 true
Q426_R64 Q426_R64_C5 6 0.9637818064434446 false
Q426_R64 Q426_R64_C1 7 0.8397845218762233 false
Q426_R64 Q426_R64_C7 8 0.8157401609280099 false
Q426_R64 Q426_R64_C10 9 0.762101135764637 true
Q426_R64 Q426_R64_C8 10 0.6354917904083657 false
Q427_R28 Q427_R28_C5 1 0.9999998982720654 true
Q427_R28 Q427_R28_C4 2 0.9999947124525221 true
Q427_R28 Q427_R28_C8 3 0.9999346840597114 true
Q427_R28 Q427_R28_C9 4 0.9999223467391796 true
Q427_R28 Q427_R28_C1 5 0.999895729402599 true
Q427_R28 Q427_R28_C7 6 0.999879393261655 true
Q427_R28 Q427_R28_C6 7 0.9997619027835498 true
Q427_R28 Q427_R28_C2 8 0.9994707068085071 true
Q427_R28 Q427_R28_C10 9 0.9986636023059663 true
Q427_R28 Q427_R28_C3 10 0.9923058146614987 true
Q427_R43 Q427_R43_C6 1 0.9999999999915312 true
Q427_R43 Q427_R43_C7 2 0.9999316994481405 true
Q427_R43 Q427_R43_C9 3 0.9927837366855112 false
Q427_R43 Q427_R43_C10 4 0.9927837366855112 false
Q427_R43 Q427_R43_C4 5 0.984940640698892 false
Q427_R43 Q427_R43_C3 6 0.9593112498029621 true
Q427_R43 Q427_R43_C2 7 0.8733554594985476 false
Q427_R43 Q427_R43_C1 8 0.8673300203499421 false
Q427_R43 Q427_R43_C5 9 0.8043566280560154 true
Q427_R43 Q427_R43_C8 10 0.5466086643125637 true
Q427_R48 Q427_R48_C9 1 0.9997972662850053 false
Q427_R48 Q427_R48_C4 2 0.9984856174844162 false
Q427_R48 Q427_R48_C7 3 0.9614207977937421 false
Q427_R48 Q427_R48_C1 4 0.9613259785548501 false
Q427_R48 Q427_R48_C8 5 0.910050042102684 false
Q427_R48 Q427_R48_C5 6 0.90314374868482 true
Q427_R48 Q427_R48_C2 7 0.8702680215890287 false
Q427_R48 Q427_R48_C10 8 0.8702680215890287 false
Q427_R48 Q427_R48_C3 9 0.8613403486273312 false
Q427_R48 Q427_R48_C6 10 0.7693963222539794 false
Q427_R50 Q427_R50_C1 1 0.9990778780836866 false
Q427_R50 Q427_R50_C3 2 0.9944001037082794 false
Q427_R50 Q427_R50_C7 3 0.9910912667389614 false
Q427_R50 Q427_R50_C10 4 0.9834844987078838 false
Q427_R50 Q427_R50_C5 5 0.9769666790529353 false
Q427_R50 Q427_R50_C9 6 0.845714498039565 false
Q427_R50 Q427_R50_C8 7 0.8205979491960745 false
Q427_R50 Q427_R50_C2 8 0.7247434224259889 true
Q427_R50 Q427_R50_C4 9 0.5885367071817131 false
Q427_R50 Q427_R50_C6 10 0.5279570476204221 false
