"Question Number" "Answer Number" "Predict Rank" "Predict Proba" "Answer class"
Q412_R124 Q412_R124_C6 4 0.9541734441794492 true
Q412_R124 Q412_R124_C8 5 0.9037249297485771 true
Q412_R124 Q412_R124_C7 6 0.8984870679578156 true
Q412_R124 Q412_R124_C10 7 0.8946578478151305 true
Q412_R124 Q412_R124_C5 8 0.7935631713539223 true
Q412_R124 Q412_R124_C9 9 0.7579426273583892 true
Q412_R124 Q412_R124_C2 10 0.5088932694948302 false
Q412_R129 Q412_R129_C6 1 0.9999999364633189 false
Q412_R129 Q412_R129_C7 2 0.9999999218908112 false
Q412_R129 Q412_R129_C1 3 0.9999998895152453 false
Q412_R129 Q412_R129_C10 4 0.9999984972690983 false
Q412_R129 Q412_R129_C2 5 0.9999851590928108 false
Q412_R129 Q412_R129_C8 6 0.999984647865749 false
Q412_R129 Q412_R129_C5 7 0.9999839908675542 false
Q412_R129 Q412_R129_C4 8 0.9999660362315226 false
Q412_R129 Q412_R129_C9 9 0.8695968724151059 true
Q412_R129 Q412_R129_C3 10 0.8105667050218384 false
Q412_R161 Q412_R161_C10 1 0.9999488741614962 false
Q412_R161 Q412_R161_C6 2 0.9999251302198768 false
Q412_R161 Q412_R161_C1 3 0.9998728402108057 false
Q412_R161 Q412_R161_C9 4 0.9986369441232692 false
Q412_R161 Q412_R161_C5 5 0.9984152327263744 false
Q412_R161 Q412_R161_C3 6 0.9982001867703262 false
Q412_R161 Q412_R161_C7 7 0.98217896620238 false
Q412_R161 Q412_R161_C2 8 0.8744795701334923 false
Q412_R161 Q412_R161_C4 9 0.8397780088573694 false
Q412_R161 Q412_R161_C8 10 0.6413090609373863 false
Q412_R166 Q412_R166_C10 1 0.9999999837116759 false
Q412_R166 Q412_R166_C6 2 0.9998755804815789 false
Q412_R166 Q412_R166_C5 3 0.9997173832611504 false
Q412_R166 Q412_R166_C3 4 0.9993999762615556 false
Q412_R166 Q412_R166_C2 5 0.9992341816410012 false
Q412_R166 Q412_R166_C9 6 0.9988113613623797 false
Q412_R166 Q412_R166_C4 7 0.9984934649671284 false
Q412_R166 Q412_R166_C8 8 0.9957783331709573 false
Q412_R166 Q412_R166_C7 9 0.9710885919104069 false
Q412_R166 Q412_R166_C1 10 0.6568978852693984 true
Q412_R85 Q412_R85_C4 1 0.9890857813309314 false
Q412_R85 Q412_R85_C7 2 0.9855064685668429 false
Q412_R85 Q412_R85_C5 3 0.9848637208859735 false
Q412_R85 Q412_R85_C8 4 0.9817488984336593 false
Q412_R85 Q412_R85_C3 5 0.9756346588347129 false
Q412_R85 Q412_R85_C1 6 0.9673248973627876 false
Q412_R85 Q412_R85_C9 7 0.9673248973627876 false
Q412_R85 Q412_R85_C2 8 0.9143321151695115 false
Q412_R85 Q412_R85_C10 9 0.886808432700933 false
Q412_R85 Q412_R85_C6 10 0.5021115112911401 true
Q412_R94 Q412_R94_C1 1 0.9999765631699167 false
Q412_R94 Q412_R94_C6 2 0.9999143415962812 false
Q412_R94 Q412_R94_C7 3 0.9997357699920691 false
Q412_R94 Q412_R94_C4 4 0.9987695778836284 false
Q412_R94 Q412_R94_C10 5 0.9974682613042538 false
Q412_R94 Q412_R94_C2 6 0.9966204889476706 false
Q412_R94 Q412_R94_C8 7 0.9718139622071328 false
Q412_R94 Q412_R94_C9 8 0.9378035886086827 false
Q412_R94 Q412_R94_C5 9 0.8663089952814089 false
Q412_R94 Q412_R94_C3 10 0.6478650537429193 true
Q413_R2 Q413_R2_C8 1 0.9990158326461185 false
Q413_R2 Q413_R2_C9 2 0.9987818916950204 false
Q413_R2 Q413_R2_C7 3 0.9980906652399649 false
Q413_R2 Q413_R2_C5 4 0.9966112077900102 false
Q413_R2 Q413_R2_C4 5 0.9913355115249727 false
Q413_R2 Q413_R2_C10 6 0.9783541624021945 false
Q413_R2 Q413_R2_C6 7 0.9721930969095862 false
Q413_R2 Q413_R2_C3 8 0.9648596088793207 false
Q413_R2 Q413_R2_C1 9 0.964847606468528 false
Q413_R2 Q413_R2_C2 10 0.9218478964139116 false
Q413_R31 Q413_R31_C10 1 0.9995080796747854 false
Q413_R31 Q413_R31_C7 2 0.9991996681298878 false
Q413_R31 Q413_R31_C9 3 0.9973018142188681 false
Q413_R31 Q413_R31_C5 4 0.9969833101722685 false
Q413_R31 Q413_R31_C8 5 0.9966672127074198 false
Q413_R31 Q413_R31_C2 6 0.9940154957093393 false
Q413_R31 Q413_R31_C6 7 0.9930913202256298 false
Q413_R31 Q413_R31_C3 8 0.95747288803262 false
Q413_R31 Q413_R31_C4 9 0.9325464326443643 false
Q413_R31 Q413_R31_C1 10 0.9133112809837742 false
Q413_R4 Q413_R4_C2 1 0.9999188188580382 true
Q413_R4 Q413_R4_C7 2 0.9999035657337989 true
Q413_R4 Q413_R4_C9 3 0.9994374502289649 true
Q413_R4 Q413_R4_C8 4 0.9993787945173516 true
Q413_R4 Q413_R4_C4 5 0.9964347784900593 false
Q413_R4 Q413_R4_C10 6 0.996167838203172 true
Q413_R4 Q413_R4_C5 7 0.9941636259618571 true
Q413_R4 Q413_R4_C6 8 0.9801014764421904 true
Q413_R4 Q413_R4_C3 9 0.9719007101739439 true
Q413_R4 Q413_R4_C1 10 0.7978443998189046 true
Q413_R64 Q413_R64_C5 1 0.9999668133773699 true
Q413_R64 Q413_R64_C8 2 0.9998440690999574 true
Q413_R64 Q413_R64_C6 3 0.9608337172674529 true
Q413_R64 Q413_R64_C1 4 0.9304163189827376 true
Q413_R64 Q413_R64_C7 5 0.9185746520677516 true
Q413_R64 Q413_R64_C9 6 0.8790196133890427 true
Q413_R64 Q413_R64_C2 7 0.8208218899019847 false
Q413_R64 Q413_R64_C4 8 0.7690878990748193 true
Q413_R64 Q413_R64_C10 9 0.6965298900687227 true
Q413_R64 Q413_R64_C3 10 0.6647747776711789 true
Q414_R25 Q414_R25_C10 1 0.9993052895019063 false
Q414_R25 Q414_R25_C9 2 0.9987590017619568 false
Q414_R25 Q414_R25_C6 3 0.9986700186609786 true
Q414_R25 Q414_R25_C5 4 0.9279783245542683 false
Q414_R25 Q414_R25_C2 5 0.8495037146368005 false
Q414_R25 Q414_R25_C7 6 0.8304834429601653 false
Q414_R25 Q414_R25_C4 7 0.8266781735651432 true
Q414_R25 Q414_R25_C8 8 0.7614242370315386 true
Q414_R25 Q414_R25_C1 9 0.545226825370691 false
Q414_R25 Q414_R25_C3 10 0.5254435466162652 true
Q414_R3 Q414_R3_C9 1 0.9947917444523051 true
Q414_R3 Q414_R3_C5 2 0.9925917052178856 true
Q414_R3 Q414_R3_C3 3 0.9923835149361504 false
Q414_R3 Q414_R3_C8 4 0.9641314403606379 true
Q414_R3 Q414_R3_C2 5 0.9538056020410896 true
Q414_R3 Q414_R3_C4 6 0.8102690796221325 false
Q414_R3 Q414_R3_C10 7 0.7829385467242427 false
Q414_R3 Q414_R3_C7 8 0.6770080324589284 true
Q414_R3 Q414_R3_C6 9 0.6322009516491682 true
Q414_R3 Q414_R3_C1 10 0.507882842397022 true
Q414_R34 Q414_R34_C8 1 0.9910590793370764 false
Q414_R34 Q414_R34_C5 2 0.985808749338616 false
Q414_R34 Q414_R34_C7 3 0.9583486427941206 false
Q414_R34 Q414_R34_C3 4 0.9548379874844272 false
Q414_R34 Q414_R34_C1 5 0.941266949159814 true
Q414_R34 Q414_R34_C9 6 0.8481751819536283 false
Q414_R34 Q414_R34_C6 7 0.7363980174843754 false
Q414_R34 Q414_R34_C10 8 0.7030159631081787 true
Q414_R34 Q414_R34_C2 9 0.619070507685936 false
Q414_R34 Q414_R34_C4 10 0.5507761045805019 true
Q414_R45 Q414_R45_C4 1 0.999994517327717 false
Q414_R45 Q414_R45_C9 2 0.9999610386505501 false
Q414_R45 Q414_R45_C3 3 0.9998292123652621 false
Q414_R45 Q414_R45_C6 4 0.9997724527939699 false
Q414_R45 Q414_R45_C5 5 0.9995810606333119 false
Q414_R45 Q414_R45_C2 6 0.9995147657026241 false
Q414_R45 Q414_R45_C8 7 0.9992160402497505 false
Q414_R45 Q414_R45_C7 8 0.9970807729523353 false
Q414_R45 Q414_R45_C10 9 0.9831566618653313 false
Q414_R45 Q414_R45_C1 10 0.8099633453074081 false
Q414_R49 Q414_R49_C10 1 0.999969735795771 false
Q414_R49 Q414_R49_C2 2 0.9999174139934809 false
Q414_R49 Q414_R49_C5 3 0.9999174139934809 false
Q414_R49 Q414_R49_C4 4 0.9998895477566113 false
Q414_R49 Q414_R49_C8 5 0.9998076905858745 false
Q414_R49 Q414_R49_C9 6 0.9996847786709573 false
Q414_R49 Q414_R49_C3 7 0.9991940700264637 false
Q414_R49 Q414_R49_C7 8 0.9976598251804147 false
Q414_R49 Q414_R49_C1 9 0.9952203852104414 false
Q414_R49 Q414_R49_C6 10 0.640371061366118 false
Q414_R69 Q414_R69_C6 1 0.9995615005208642 false
Q414_R69 Q414_R69_C4 2 0.9994140861770068 false
Q414_R69 Q414_R69_C10 3 0.9991228670639605 false
Q414_R69 Q414_R69_C8 4 0.9983634903456282 true
Q414_R69 Q414_R69_C5 5 0.9982395175335905 false
Q414_R69 Q414_R69_C2 6 0.9978787855198874 false
Q414_R69 Q414_R69_C3 7 0.9885700674864516 false
Q414_R69 Q414_R69_C1 8 0.9884010052894107 false
Q414_R69 Q414_R69_C9 9 0.9684896416676576 false
Q414_R69 Q414_R69_C7 10 0.764395664283437 true
Q414_R70 Q414_R70_C1 1 0.9997322916183993 false
Q414_R70 Q414_R70_C8 2 0.9966700196805283 false
Q414_R70 Q414_R70_C6 3 0.9793080829635661 true
Q414_R70 Q414_R70_C4 4 0.949031451600254 false
Q414_R70 Q414_R70_C2 5 0.9323438350676603 false
Q414_R70 Q414_R70_C9 6 0.9063637556777209 false
Q414_R70 Q414_R70_C7 7 0.7773499805030045 false
Q414_R70 Q414_R70_C3 8 0.6637636729045024 false
Q414_R70 Q414_R70_C5 9 0.5907856470727805 false
Q414_R70 Q414_R70_C10 10 0.5119796109071351 false
Q414_R71 Q414_R71_C4 1 0.9999997852236717 false
Q414_R71 Q414_R71_C1 2 0.9999458086746659 false
Q414_R71 Q414_R71_C2 3 0.9999271209727245 false
Q414_R71 Q414_R71_C5 4 0.9998137988707392 false
Q414_R71 Q414_R71_C9 5 0.9997646779571677 false
Q414_R71 Q414_R71_C3 6 0.9995599917726938 false
Q414_R71 Q414_R71_C6 7 0.9995599917726938 false
Q414_R71 Q414_R71_C8 8 0.9995599917726938 false
Q414_R71 Q414_R71_C10 9 0.9995599917726938 false
Q414_R71 Q414_R71_C7 10 0.9994317951304619 false
Q414_R87 Q414_R87_C6 1 0.9999772357177006 false
Q414_R87 Q414_R87_C2 2 0.9999503396903227 false
Q414_R87 Q414_R87_C1 3 0.9988035996159087 false
Q414_R87 Q414_R87_C7 4 0.9988035996159087 false
Q414_R87 Q414_R87_C10 5 0.9988035996159087 false
Q414_R87 Q414_R87_C9 6 0.9980500719570483 false
Q414_R87 Q414_R87_C5 7 0.9976198006734788 false
Q414_R87 Q414_R87_C4 8 0.9968538693206743 false
Q414_R87 Q414_R87_C8 9 0.99355352829843 false
Q414_R87 Q414_R87_C3 10 0.9863690884887156 false
Q415_R110 Q415_R110_C2 1 0.999711557769079 true
Q415_R110 Q415_R110_C8 2 0.9982535906824445 true
Q415_R110 Q415_R110_C7 3 0.9961941428460815 true
Q415_R110 Q415_R110_C1 4 0.9896767645543205 true
Q415_R110 Q415_R110_C4 5 0.9838624123940674 true
Q415_R110 Q415_R110_C10 6 0.9680495874991911 true
Q415_R110 Q415_R110_C3 7 0.9265680440716219 true
Q415_R110 Q415_R110_C9 8 0.8878201445175884 true
Q415_R110 Q415_R110_C5 9 0.784873867135928 true
Q415_R110 Q415_R110_C6 10 0.6721622040541391 false
Q415_R23 Q415_R23_C3 1 0.9999905021821116 true
Q415_R23 Q415_R23_C7 2 0.999986166923001 true
Q415_R23 Q415_R23_C10 3 0.9999583927891693 true
Q415_R23 Q415_R23_C9 4 0.9999382753973236 true
Q415_R23 Q415_R23_C2 5 0.9998681436222638 true
Q415_R23 Q415_R23_C4 6 0.9998018738965564 true
Q415_R23 Q415_R23_C6 7 0.9987523222583415 true
Q415_R23 Q415_R23_C5 8 0.9839979971233033 true
Q415_R23 Q415_R23_C1 9 0.8206461178572922 true
Q415_R23 Q415_R23_C8 10 0.7893430345800568 true
Q415_R57 Q415_R57_C10 1 0.9975942742728756 true
Q415_R57 Q415_R57_C2 2 0.9970517579438577 true
Q415_R57 Q415_R57_C8 3 0.9841194416760082 false
Q415_R57 Q415_R57_C7 4 0.9299432382752055 false
Q415_R57 Q415_R57_C6 5 0.9111453394026439 true
Q415_R57 Q415_R57_C4 6 0.8977374465917529 true
Q415_R57 Q415_R57_C9 7 0.7103064160388984 true
Q415_R57 Q415_R57_C1 8 0.5923144723686173 false
Q415_R57 Q415_R57_C5 9 0.5923144723686173 false
Q415_R57 Q415_R57_C3 10 0.5468678239939497 false
Q415_R71 Q415_R71_C8 1 0.9998752212278933 true
Q415_R71 Q415_R71_C1 2 0.9998536465831654 true
Q415_R71 Q415_R71_C2 3 0.9998536465831654 true
Q415_R71 Q415_R71_C7 4 0.9997603735160224 true
Q415_R71 Q415_R71_C9 5 0.9952095448873048 true
Q415_R71 Q415_R71_C10 6 0.9880275451185051 false
Q415_R71 Q415_R71_C3 7 0.9770200914931131 true
Q415_R71 Q415_R71_C4 8 0.840137423267233 true
Q415_R71 Q415_R71_C6 9 0.790529124173819 true
Q415_R71 Q415_R71_C5 10 0.7819966966977044 true
Q416_R54 Q416_R54_C3 1 0.9753982452729024 false
Q416_R54 Q416_R54_C8 2 0.959144849652868 false
Q416_R54 Q416_R54_C9 3 0.9486272077773645 false
Q416_R54 Q416_R54_C7 4 0.8898635431923211 true
Q416_R54 Q416_R54_C4 5 0.8887790593817717 true
Q416_R54 Q416_R54_C5 6 0.8793950406017152 false
Q416_R54 Q416_R54_C10 7 0.8690590707358514 false
Q416_R54 Q416_R54_C6 8 0.8658524649252346 false
Q416_R54 Q416_R54_C2 9 0.8522272251110442 true
Q416_R54 Q416_R54_C1 10 0.8437495311780578 false
Q416_R76 Q416_R76_C7 1 0.9999999605307934 true
Q416_R76 Q416_R76_C8 2 0.9999981082792714 true
Q416_R76 Q416_R76_C4 3 0.9999978786487456 true
Q416_R76 Q416_R76_C10 4 0.9999952235119839 true
Q416_R76 Q416_R76_C1 5 0.9999937649963392 true
Q416_R76 Q416_R76_C5 6 0.9999918459023928 true
Q416_R76 Q416_R76_C3 7 0.9997726368873919 true
Q416_R76 Q416_R76_C9 8 0.9997403627134351 true
Q416_R76 Q416_R76_C2 9 0.9994377306043934 true
Q416_R76 Q416_R76_C6 10 0.9993961832130855 true
Q417_R123 Q417_R123_C3 1 0.999338747594335 true
Q417_R123 Q417_R123_C4 2 0.9789113317934668 true
Q417_R123 Q417_R123_C10 3 0.9402723751014346 true
Q417_R123 Q417_R123_C5 4 0.9047183217301208 true
Q417_R123 Q417_R123_C9 5 0.8808352907680562 true
Q417_R123 Q417_R123_C8 6 0.8685540181816184 true
Q417_R123 Q417_R123_C6 7 0.8316744847219956 false
Q417_R123 Q417_R123_C1 8 0.8164061700868452 false
Q417_R123 Q417_R123_C2 9 0.6562168133177886 true
Q417_R123 Q417_R123_C7 10 0.598772880685188 false
Q417_R64 Q417_R64_C8 1 0.9999999987492538 false
Q417_R64 Q417_R64_C7 2 0.9999999656926428 false
Q417_R64 Q417_R64_C5 3 0.9999999598670849 false
Q417_R64 Q417_R64_C2 4 0.9999999533600253 false
Q417_R64 Q417_R64_C1 5 0.9999998310856889 false
Q417_R64 Q417_R64_C6 6 0.9999997458843692 false
Q417_R64 Q417_R64_C3 7 0.9999996542355278 false
Q417_R64 Q417_R64_C4 8 0.9999996542355278 false
Q417_R64 Q417_R64_C10 9 0.9999996385741794 false
Q417_R64 Q417_R64_C9 10 0.9999990295704032 false
Q417_R83 Q417_R83_C1 1 0.9999382051501504 false
Q417_R83 Q417_R83_C6 2 0.9998244690467333 false
Q417_R83 Q417_R83_C7 3 0.999673870800688 false
Q417_R83 Q417_R83_C8 4 0.9981959433096375 false
Q417_R83 Q417_R83_C10 5 0.9948633009309538 false
Q417_R83 Q417_R83_C3 6 0.9904581546578097 false
Q417_R83 Q417_R83_C2 7 0.9776779611249773 false
Q417_R83 Q417_R83_C5 8 0.9615413677799522 false
Q417_R83 Q417_R83_C4 9 0.8578700892742954 false
Q417_R83 Q417_R83_C9 10 0.5803915875584463 true
Q417_R9 Q417_R9_C2 1 0.9999915571328079 true
Q417_R9 Q417_R9_C10 2 0.990011360131078 true
Q417_R9 Q417_R9_C5 3 0.9718300541724714 false
Q417_R9 Q417_R9_C8 4 0.8897492714184991 false
Q417_R9 Q417_R9_C9 5 0.8897492714184991 false
Q417_R9 Q417_R9_C1 6 0.8708686782341556 false
Q417_R9 Q417_R9_C3 7 0.8229355226481943 true
Q417_R9 Q417_R9_C6 8 0.7107720435636424 false
Q417_R9 Q417_R9_C7 9 0.6036046732043134 true
Q417_R9 Q417_R9_C4 10 0.5138099730167855 true
Q418_R11 Q418_R11_C1 1 0.9977157468216126 false
Q418_R11 Q418_R11_C10 2 0.9800934526842033 false
Q418_R11 Q418_R11_C8 3 0.8998110920923758 true
Q418_R11 Q418_R11_C4 4 0.8943554764495836 false
Q418_R11 Q418_R11_C2 5 0.8923808848764716 false
Q418_R11 Q418_R11_C3 6 0.8424967163550154 false
Q418_R11 Q418_R11_C7 7 0.8092617246164433 false
Q418_R11 Q418_R11_C5 8 0.7298156679756282 false
Q418_R11 Q418_R11_C9 9 0.6907738799502452 false
Q418_R11 Q418_R11_C6 10 0.5153605453101587 false
Q418_R41 Q418_R41_C9 1 0.9996068378167304 false
Q418_R41 Q418_R41_C7 2 0.9909762293425918 false
Q418_R41 Q418_R41_C2 3 0.9908751039171669 false
Q418_R41 Q418_R41_C8 4 0.9896737941594805 false
Q418_R41 Q418_R41_C3 5 0.89560034417927 false
Q418_R41 Q418_R41_C10 6 0.8952282267345425 false
Q418_R41 Q418_R41_C4 7 0.8752444182475566 false
Q418_R41 Q418_R41_C5 8 0.8183746701302416 false
Q418_R41 Q418_R41_C1 9 0.7621407119331866 true
Q418_R41 Q418_R41_C6 10 0.6339994242324563 true
Q418_R48 Q418_R48_C2 1 0.9917947024238871 false
Q418_R48 Q418_R48_C7 2 0.9847852607828074 true
Q418_R48 Q418_R48_C4 3 0.9832016282227539 true
Q418_R48 Q418_R48_C6 4 0.9777386159130456 true
Q418_R48 Q418_R48_C9 5 0.9516814534152376 true
Q418_R48 Q418_R48_C1 6 0.9506404423439148 true
Q418_R48 Q418_R48_C10 7 0.9336792895563597 false
Q418_R48 Q418_R48_C5 8 0.8357571080879891 true
Q418_R48 Q418_R48_C8 9 0.7407636596759195 true
Q418_R48 Q418_R48_C3 10 0.6098488820321007 true
Q418_R65 Q418_R65_C8 1 0.9999996550425994 true
Q418_R65 Q418_R65_C9 2 0.9999926589185312 true
Q418_R65 Q418_R65_C10 3 0.9999813857401737 true
Q418_R65 Q418_R65_C2 4 0.9973413771025937 true
Q418_R65 Q418_R65_C3 5 0.9859695693691765 true
Q418_R65 Q418_R65_C5 6 0.9808241468922971 true
Q418_R65 Q418_R65_C7 7 0.9741676237282759 true
Q418_R65 Q418_R65_C6 8 0.964516998059741 true
Q418_R65 Q418_R65_C1 9 0.8820427881131347 true
Q418_R65 Q418_R65_C4 10 0.6900449176267132 false
Q419_R28 Q419_R28_C9 1 0.999998426878195 true
Q419_R28 Q419_R28_C6 2 0.9999954075370444 true
Q419_R28 Q419_R28_C1 3 0.9995698276867773 true
Q419_R28 Q419_R28_C7 4 0.999445079834441 true
Q419_R28 Q419_R28_C10 5 0.9992390141307452 true
Q419_R28 Q419_R28_C4 6 0.9982657716795423 true
Q419_R28 Q419_R28_C2 7 0.9538109062900626 true
Q419_R28 Q419_R28_C5 8 0.9413854749127649 true
Q419_R28 Q419_R28_C8 9 0.9382739127036133 true
Q419_R28 Q419_R28_C3 10 0.7897621451795885 true
Q419_R49 Q419_R49_C10 1 0.9999999999987008 true
Q419_R49 Q419_R49_C9 2 0.999999992653229 true
Q419_R49 Q419_R49_C1 3 0.9999795616408848 true
Q419_R49 Q419_R49_C3 4 0.9998999239796377 true
Q419_R49 Q419_R49_C6 5 0.9996510371692412 true
Q419_R49 Q419_R49_C4 6 0.9993726998789114 true
Q419_R49 Q419_R49_C2 7 0.9973738290460207 true
Q419_R49 Q419_R49_C8 8 0.9966184772150192 true
Q419_R49 Q419_R49_C5 9 0.995534722022061 true
Q419_R49 Q419_R49_C7 10 0.9923471887205662 true
Q419_R7 Q419_R7_C9 1 0.9677081098116808 true
Q419_R7 Q419_R7_C7 2 0.9661222418854867 true
Q419_R7 Q419_R7_C2 3 0.9637531730670865 false
Q419_R7 Q419_R7_C6 4 0.8622893370453466 false
Q419_R7 Q419_R7_C1 5 0.7711872181598834 false
Q419_R7 Q419_R7_C8 6 0.7363049303589339 true
Q419_R7 Q419_R7_C10 7 0.7352694371278247 true
Q419_R7 Q419_R7_C5 8 0.7079106618597655 true
Q419_R7 Q419_R7_C4 9 0.5974824243615922 false
Q419_R7 Q419_R7_C3 10 0.5063106855669632 false
Q421_R56 Q421_R56_C10 1 0.9995183795547662 true
Q421_R56 Q421_R56_C8 2 0.9973197299315286 true
Q421_R56 Q421_R56_C5 3 0.9971257967967482 true
Q421_R56 Q421_R56_C4 4 0.9956482632398742 true
Q421_R56 Q421_R56_C3 5 0.9818517708287106 true
Q421_R56 Q421_R56_C1 6 0.9787302306057635 true
Q421_R56 Q421_R56_C6 7 0.9694773632657848 true
Q421_R56 Q421_R56_C2 8 0.9286141873756364 true
Q421_R56 Q421_R56_C9 9 0.8934581137216666 true
Q421_R56 Q421_R56_C7 10 0.8475450876403285 false
Q422_R72 Q422_R72_C1 1 0.9934504126797398 false
Q422_R72 Q422_R72_C2 2 0.5779939247190167 true
Q422_R72 Q422_R72_C3 3 0.5779939247190167 true
Q422_R72 Q422_R72_C4 4 0.5779939247190167 true
Q422_R72 Q422_R72_C5 5 0.5779939247190167 true
Q422_R72 Q422_R72_C6 6 0.5779939247190167 true
Q422_R72 Q422_R72_C7 7 0.5779939247190167 true
Q422_R72 Q422_R72_C8 8 0.5779939247190167 true
Q422_R72 Q422_R72_C9 9 0.5779939247190167 true
Q422_R72 Q422_R72_C10 10 0.5779939247190167 true
Q423_R38 Q423_R38_C4 1 0.999999555082811 true
Q423_R38 Q423_R38_C5 2 0.9999791146140382 true
Q423_R38 Q423_R38_C1 3 0.9966904185501366 true
Q423_R38 Q423_R38_C10 4 0.9961115496715814 true
Q423_R38 Q423_R38_C9 5 0.9933756537555086 true
Q423_R38 Q423_R38_C2 6 0.988743168166138 true
Q423_R38 Q423_R38_C3 7 0.9622880582603868 true
Q423_R38 Q423_R38_C6 8 0.9245716681919011 true
Q423_R38 Q423_R38_C8 9 0.9005639097531292 true
Q423_R38 Q423_R38_C7 10 0.7114513127900067 true
Q423_R57 Q423_R57_C8 1 0.9974756224677351 true
Q423_R57 Q423_R57_C10 2 0.9891030056341289 false
Q423_R57 Q423_R57_C1 3 0.9878055611222397 true
Q423_R57 Q423_R57_C9 4 0.9427899610756767 true
Q423_R57 Q423_R57_C2 5 0.9290283409989779 true
Q423_R57 Q423_R57_C7 6 0.9123666181156657 true
Q423_R57 Q423_R57_C4 7 0.7567394638288393 false
Q423_R57 Q423_R57_C3 8 0.6893411719296353 false
Q423_R57 Q423_R57_C6 9 0.5288308476843017 true
Q423_R57 Q423_R57_C5 10 0.5183790944197103 false
Q423_R68 Q423_R68_C6 1 0.9994379693783633 true
Q423_R68 Q423_R68_C10 2 0.9988455474287593 true
Q423_R68 Q423_R68_C5 3 0.996560711503129 true
Q423_R68 Q423_R68_C7 4 0.9926943835825964 true
Q423_R68 Q423_R68_C2 5 0.9637359576977514 true
Q423_R68 Q423_R68_C1 6 0.9627112860965392 true
Q423_R68 Q423_R68_C4 7 0.8984118075078892 true
Q423_R68 Q423_R68_C9 8 0.856709187979305 true
Q423_R68 Q423_R68_C8 9 0.8198553815746247 true
Q423_R68 Q423_R68_C3 10 0.7363415733311183 false
Q425_R32 Q425_R32_C8 1 0.9976955557871874 true
Q425_R32 Q425_R32_C1 2 0.9911062399093565 false
Q425_R32 Q425_R32_C3 3 0.9844573580611437 false
Q425_R32 Q425_R32_C5 4 0.9786563321949551 false
Q425_R32 Q425_R32_C4 5 0.9534069033603663 false
Q425_R32 Q425_R32_C10 6 0.9474835836615065 false
Q425_R32 Q425_R32_C2 7 0.846291822110532 true
Q425_R32 Q425_R32_C7 8 0.8291349943890144 false
Q425_R32 Q425_R32_C6 9 0.745404704287947 false
Q425_R32 Q425_R32_C9 10 0.7360582177970526 false
Q426_R64 Q426_R64_C1 1 0.9999998221264549 true
Q426_R64 Q426_R64_C4 2 0.9999965068589695 true
Q426_R64 Q426_R64_C6 3 0.9995706513409706 true
Q426_R64 Q426_R64_C9 4 0.9992412919199694 true
Q426_R64 Q426_R64_C10 5 0.9989964000674754 false
Q426_R64 Q426_R64_C3 6 0.9957506667964225 true
Q426_R64 Q426_R64_C8 7 0.9432997201189847 true
Q426_R64 Q426_R64_C7 8 0.9187817461846044 true
Q426_R64 Q426_R64_C5 9 0.9007130542596261 false
Q426_R64 Q426_R64_C2 10 0.8822903208449512 true
Q427_R28 Q427_R28_C3 1 0.9993772712621184 false
Q427_R28 Q427_R28_C6 2 0.9956538166542332 false
Q427_R28 Q427_R28_C2 3 0.9883666815574926 false
Q427_R28 Q427_R28_C10 4 0.988210598708754 false
Q427_R28 Q427_R28_C7 5 0.9801011560393026 false
Q427_R28 Q427_R28_C4 6 0.9606602040833742 true
Q427_R28 Q427_R28_C5 7 0.9548441959285413 false
Q427_R28 Q427_R28_C9 8 0.9254557203124011 true
Q427_R28 Q427_R28_C1 9 0.8565754612321321 false
Q427_R28 Q427_R28_C8 10 0.8518193166330589 true
Q427_R43 Q427_R43_C6 1 0.9999999982544687 true
Q427_R43 Q427_R43_C3 2 0.9909752612812766 true
Q427_R43 Q427_R43_C7 3 0.9879653106045865 true
Q427_R43 Q427_R43_C8 4 0.9788275189444706 false
Q427_R43 Q427_R43_C1 5 0.960841467188545 false
Q427_R43 Q427_R43_C9 6 0.9344940495696098 true
Q427_R43 Q427_R43_C10 7 0.9344940495696098 true
Q427_R43 Q427_R43_C4 8 0.8921314491446356 false
Q427_R43 Q427_R43_C2 9 0.891395164628814 false
Q427_R43 Q427_R43_C5 10 0.7302396666134051 true
Q427_R48 Q427_R48_C5 1 0.9996142821993959 true
Q427_R48 Q427_R48_C8 2 0.9103475055626136 false
Q427_R48 Q427_R48_C1 3 0.9102904389561346 false
Q427_R48 Q427_R48_C3 4 0.9049634775305009 false
Q427_R48 Q427_R48_C7 5 0.9014984370018956 false
Q427_R48 Q427_R48_C4 6 0.7674723666923692 false
Q427_R48 Q427_R48_C6 7 0.7670224964117195 true
Q427_R48 Q427_R48_C9 8 0.6137720721724884 true
Q427_R48 Q427_R48_C2 9 0.5985812113245627 false
Q427_R48 Q427_R48_C10 10 0.5985812113245627 false
Q427_R50 Q427_R50_C5 1 0.999713444114676 false
Q427_R50 Q427_R50_C2 2 0.9994959713720613 false
Q427_R50 Q427_R50_C7 3 0.9989614434085797 false
Q427_R50 Q427_R50_C10 4 0.9945377175112061 false
Q427_R50 Q427_R50_C1 5 0.9929778914749091 false
Q427_R50 Q427_R50_C3 6 0.9849873945475122 false
Q427_R50 Q427_R50_C8 7 0.9842838880549258 false
Q427_R50 Q427_R50_C4 8 0.9628887767519985 false
Q427_R50 Q427_R50_C9 9 0.8951435180372115 true
